"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. Students will learn:  Throwing on the wheel-cylinder forms Pulling/building and attaching handles Shaping forms on the wheel Design and function principles related to cups, sets Adding narrative/personal meaning to cup forms Historical context for wheel thrown pottery- Mesopotamian, Egyptian, and Greek Civilizations Adding TEXT (via inscription, sgraffito, or decal) to surface PLATES, PLATTERS Project Goals: (set of 2) (4 small, 2 dinner sized, or one platter- large) Students will learn: Throwing plates, platters and horizontal forms on wheel Importance of compression of horizontal surfaces Decorative techniques such as sgraffito  Hand-building platters using slabs and slump molds Use of tools including slab-roller, extruder, plaster molds Trimming plates and platters THROWN AND ALTERED FORMS- TEAPOTS Project Goals: Students will learn: How to build multiple parts and assemble using additive and subtractive methods, slipping and scoring How to cut into and manipulate thrown and hand-built forms", What techniques are used in thrown and altered forms- teapots? ,"  Techniques used in thrown and altered forms- teapots include building multiple parts and assembling using additive and subtractive methods, slipping and scoring, cutting into and manipulating thrown and hand-built forms, creative and thoughtful handle designs, using Plunge, coil and block methods. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. Design principles in relation to multiple parts on a 3D form Making lids, spouts, handles, and other parts Throwing off the hump Learn about historical importance and visual differences of traditional teapot forms (Chinese, Japanese, American) Visual practice of elements and principles of design  MONUMENTAL-STACKED FORMS Project Goals: Students will learn: Strategies for Throwing with large amounts of clay-  Clay shrinkage Strategies for measuring objects that fit together GALLERY OBJECTS- WRITTEN RESPONSE Project Goals: Students will learn: The experience of going to an art exhibition at an art gallery How to analyze and write about art using appropriate terminology How to turn inspiration into ceramic form and glaze surface Connect exhibition to art historical or other contexts Gain appreciation for the vision and art of others Learn how to look carefully and critically at art objects FINAL EXAM- SOCIA MEDIA AND PHOTO/VIDEO DOCUMENTATION Project Goal: Students will learn: How to photograph 3D forms using proper lighting and background", techniques How to video your work and techniques for editing down video into a short clip for showcasing Learning how to use social media for marketing and connecting with other artists  What are project goals for the Monumental-Stacked Forms project? ,"  Students will learn strategies for throwing with large amounts of clay, strategies for measuring objects that fit together, and clay shrinkage. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. Design principles in relation to multiple parts on a 3D form Making lids, spouts, handles, and other parts Throwing off the hump Learn about historical importance and visual differences of traditional teapot forms (Chinese, Japanese, American) Visual practice of elements and principles of design  MONUMENTAL-STACKED FORMS Project Goals: Students will learn: Strategies for Throwing with large amounts of clay-  Clay shrinkage Strategies for measuring objects that fit together GALLERY OBJECTS- WRITTEN RESPONSE Project Goals: Students will learn: The experience of going to an art exhibition at an art gallery How to analyze and write about art using appropriate terminology How to turn inspiration into ceramic form and glaze surface Connect exhibition to art historical or other contexts Gain appreciation for the vision and art of others Learn how to look carefully and critically at art objects FINAL EXAM- SOCIA MEDIA AND PHOTO/VIDEO DOCUMENTATION Project Goal: Students will learn: How to photograph 3D forms using proper lighting and background", What are project goals for the Gallery Objects-Written Response project? ,"  Students will learn the experience of attending an art exhibition, how to analyze and write about art, how to turn inspiration into ceramic form and glaze surface, the connection between the exhibition and art historical or other contexts, gain appreciation for the vision of and art of others, and learn to look carefully and critically at art objects. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. Design principles in relation to multiple parts on a 3D form Making lids, spouts, handles, and other parts Throwing off the hump Learn about historical importance and visual differences of traditional teapot forms (Chinese, Japanese, American) Visual practice of elements and principles of design  MONUMENTAL-STACKED FORMS Project Goals: Students will learn: Strategies for Throwing with large amounts of clay-  Clay shrinkage Strategies for measuring objects that fit together GALLERY OBJECTS- WRITTEN RESPONSE Project Goals: Students will learn: The experience of going to an art exhibition at an art gallery How to analyze and write about art using appropriate terminology How to turn inspiration into ceramic form and glaze surface Connect exhibition to art historical or other contexts Gain appreciation for the vision and art of others Learn how to look carefully and critically at art objects FINAL EXAM- SOCIA MEDIA AND PHOTO/VIDEO DOCUMENTATION Project Goal: Students will learn: How to photograph 3D forms using proper lighting and background", What are project goals for the Final Exam- Social Media and Photo/Video Documentation project? ,"  Students will learn how to photograph 3D forms, video their work and techniques for editing, use social media for marketing, and connecting with other artists. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. The impact of social media on artists How to create and edit short videos All Projects *Your projects should reflect individual work, unique to you and created by you. Please do not copy identical images from pinterest or other internet sites. Some projects require you to borrow concepts or forms from historic and contemporary ceramics, but do not replicate or create exact copies. Please be respectful of copyrights and visual plagiarism. *It is expected that all projects will be turned in on time. If you will miss the due date and critique, please make arrangements with the teacher ahead of time. If you are doing something extraordinary that requires extra time beyond the due date, talk with the teacher about an extension. *It is expected that students will apply surface details and treatments to the projects. In many cases this is done after the initial critique, but the expectation is that each project will be seen through to the end with a carefully applied surface. There is a final surface/glazing grade for each assignment.", What are the consequences for plagiarism in the classroom? ,"  Plagiarism may result in disciplinary action including but not limited to loss of grades, being expelled from the class, and possibly the revocation of credentials. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. The impact of social media on artists How to create and edit short videos All Projects *Your projects should reflect individual work, unique to you and created by you. Please do not copy identical images from pinterest or other internet sites. Some projects require you to borrow concepts or forms from historic and contemporary ceramics, but do not replicate or create exact copies. Please be respectful of copyrights and visual plagiarism. *It is expected that all projects will be turned in on time. If you will miss the due date and critique, please make arrangements with the teacher ahead of time. If you are doing something extraordinary that requires extra time beyond the due date, talk with the teacher about an extension. *It is expected that students will apply surface details and treatments to the projects. In many cases this is done after the initial critique, but the expectation is that each project will be seen through to the end with a carefully applied surface. There is a final surface/glazing grade for each assignment.", How can I ask for an extension if I need more time for a project? ,  Speak to the teacher beforehand and make arrangements for an extension if the project requires more time. 
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. The impact of social media on artists How to create and edit short videos All Projects *Your projects should reflect individual work, unique to you and created by you. Please do not copy identical images from pinterest or other internet sites. Some projects require you to borrow concepts or forms from historic and contemporary ceramics, but do not replicate or create exact copies. Please be respectful of copyrights and visual plagiarism. *It is expected that all projects will be turned in on time. If you will miss the due date and critique, please make arrangements with the teacher ahead of time. If you are doing something extraordinary that requires extra time beyond the due date, talk with the teacher about an extension. *It is expected that students will apply surface details and treatments to the projects. In many cases this is done after the initial critique, but the expectation is that each project will be seen through to the end with a carefully applied surface. There is a final surface/glazing grade for each assignment.", What are the expectations on surface details and treatments for projects? ,"  All projects should have a carefully applied surface with surface details and treatments applied, in many cases this is done after the initial critique. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. *All projects begin as sketches, designs and ideas in your sketchbook.  *All projects must have a title, created by you, and you are expected to speak about your work. All students need to participate during Critiques. *While you are given some work time in class, it is expected that you will spend several hours outside of class in practicing techniques and creating your projects. Enrolled students have extended access to the ceramics room. You should plan to spend up to 10-12 hours outside of class time each week. Attendance policy: YOU SHOULD NEVER MISS CLASS since you are only able to come once a week. IF YOU NEED TO SWITCH DAYS OR MISS CLASS, discuss with instructor. TARDIES and absences affect your ability to participate and will lower your final grade. IF YOU NEED TO MISS DUE TO PANDEMIC RELATED CIRCUMSTANCES- consult with instructor about getting a CERAMIC BUCKET KIT to work while you are isolating. NOTICES FROM THE COLLEGE Student Success at Monmouth College: Student Success & Accessibility Services offers FREE resources to assist Monmouth College students with their academic success. Programs include Supplemental Instruction for select classes, Drop-In and appointment tutoring, and individual Academic Coaching. Our office is here to help all students excel academically, since all students can work toward better grades, practice stronger study skills, and manage their time better.", What is the attendance policy?  ,"  You should never miss class and if you need to switch days or miss class you should discuss this with the instructor. Tardies and absences will lower your final grade. If you need to miss due to pandemic related circumstances, consult with your instructor about getting a ceramic bucket kit to work with while you are isolating.  "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. *All projects begin as sketches, designs and ideas in your sketchbook.  *All projects must have a title, created by you, and you are expected to speak about your work. All students need to participate during Critiques. *While you are given some work time in class, it is expected that you will spend several hours outside of class in practicing techniques and creating your projects. Enrolled students have extended access to the ceramics room. You should plan to spend up to 10-12 hours outside of class time each week. Attendance policy: YOU SHOULD NEVER MISS CLASS since you are only able to come once a week. IF YOU NEED TO SWITCH DAYS OR MISS CLASS, discuss with instructor. TARDIES and absences affect your ability to participate and will lower your final grade. IF YOU NEED TO MISS DUE TO PANDEMIC RELATED CIRCUMSTANCES- consult with instructor about getting a CERAMIC BUCKET KIT to work while you are isolating. NOTICES FROM THE COLLEGE Student Success at Monmouth College: Student Success & Accessibility Services offers FREE resources to assist Monmouth College students with their academic success. Programs include Supplemental Instruction for select classes, Drop-In and appointment tutoring, and individual Academic Coaching. Our office is here to help all students excel academically, since all students can work toward better grades, practice stronger study skills, and manage their time better.", What resources does Student Success at Monmouth College offer?  ,"  Student Success & Accessibility Services offers resources such as supplemental instruction for select classes, drop-in and appointment tutoring, individual academic coaching and more, with the goal of helping all students excel academically.  "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. *All projects begin as sketches, designs and ideas in your sketchbook.  *All projects must have a title, created by you, and you are expected to speak about your work. All students need to participate during Critiques. *While you are given some work time in class, it is expected that you will spend several hours outside of class in practicing techniques and creating your projects. Enrolled students have extended access to the ceramics room. You should plan to spend up to 10-12 hours outside of class time each week. Attendance policy: YOU SHOULD NEVER MISS CLASS since you are only able to come once a week. IF YOU NEED TO SWITCH DAYS OR MISS CLASS, discuss with instructor. TARDIES and absences affect your ability to participate and will lower your final grade. IF YOU NEED TO MISS DUE TO PANDEMIC RELATED CIRCUMSTANCES- consult with instructor about getting a CERAMIC BUCKET KIT to work while you are isolating. NOTICES FROM THE COLLEGE Student Success at Monmouth College: Student Success & Accessibility Services offers FREE resources to assist Monmouth College students with their academic success. Programs include Supplemental Instruction for select classes, Drop-In and appointment tutoring, and individual Academic Coaching. Our office is here to help all students excel academically, since all students can work toward better grades, practice stronger study skills, and manage their time better.", How much time outside of class is expected for this project?  ,  It is expected that you will spend several hours outside of class in practicing techniques and creating your projects and you should plan to spend up to 10-12 hours outside of class time each week. 
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. The following areas are examples of violations of the academic honesty policy: Cheating on tests, labs, etc; Plagiarism, i.e., using the words, ideas, writing, or work of another without giving appropriate credit; Improper collaboration between students, i.e., not doing ones own work on outside assignments specified as group projects by the instructor; Submitting work previously submitted in another course, without previous authorization by the instructor. Please note that the listing above is not exhaustive. The complete Monmouth College Academic Honesty Policy can be found on the College web page by clicking on Student Life then on Scots Guide in the navigation bar to the left, then Academic Regulations in the navigation bar at the left. Or you can visit the web page directly by typing in this URL: http://department.monm.edu/stuserv/student-handbook/academic.htm. It is assumed that students will educate themselves regarding what is considered to be academic dishonesty, so excuses or claims of ignorance will not mitigate the consequences of any violations. Consult the instructor immediately if you have any questions, concerns, or even the slightest hesitation related to academic honesty.", What are some examples of violations of the academic honesty policy? ,"  Cheating on tests, labs, etc; Plagiarism; Improper collaboration between students; and submitting work previously submitted in another course without authorization. "
"This class is ARTD 261, Wheel-Throwin Ceramics, taught by Wunderlich in 2022. The following areas are examples of violations of the academic honesty policy: Cheating on tests, labs, etc; Plagiarism, i.e., using the words, ideas, writing, or work of another without giving appropriate credit; Improper collaboration between students, i.e., not doing ones own work on outside assignments specified as group projects by the instructor; Submitting work previously submitted in another course, without previous authorization by the instructor. Please note that the listing above is not exhaustive. The complete Monmouth College Academic Honesty Policy can be found on the College web page by clicking on Student Life then on Scots Guide in the navigation bar to the left, then Academic Regulations in the navigation bar at the left. Or you can visit the web page directly by typing in this URL: http://department.monm.edu/stuserv/student-handbook/academic.htm. It is assumed that students will educate themselves regarding what is considered to be academic dishonesty, so excuses or claims of ignorance will not mitigate the consequences of any violations. Consult the instructor immediately if you have any questions, concerns, or even the slightest hesitation related to academic honesty.", What should students do if they have any questions about Monmouth College's academic honesty policies? ,"  Students should consult their instructor immediately if they have any questions, concerns, or even the slightest hesitation related to academic honesty. "
